filename,result
downloaded_images\欣欣大眾魷魚羹_魷魚焿_90元_1.jpg,"根據圖片及檔名資訊（欣欣大眾魷魚羹_魷魚焿_90元），此碗為一份魷魚羹。以下為其食物成分、分量及熱量估算：

**食物成分與分量估計 (基於一般份量與目測):**

*   **羹湯基底 (約450毫升):**
    *   主要成分為水、調味料（鹽、醬油、白胡椒等），並以澱粉（如太白粉或玉米澱粉）勾芡。
    *   估計約含有15公克勾芡用澱粉。
    *   估計約含有5公克烹調用油。
*   **魷魚塊:**
    *   目測約有5-6塊不規則狀魷魚肉。
    *   估計總生重約70公克。
*   **筍絲:**
    *   湯中可見少量細長條狀的筍絲。
    *   估計約20公克。
*   **九層塔:**
    *   湯面漂浮數片綠色葉片，應為九層塔。
    *   估計約3公克（僅作為香料點綴）。

**熱量估算 (參考衛福部食品營養成分資料庫 TFND 標準):**

*   **魷魚 (生):** 70公克 × 69 kcal/100公克 ≈ **48 kcal**
*   **玉米澱粉 (勾芡用):** 15公克 × 355 kcal/100公克 ≈ **53 kcal**
*   **食用油 (以植物油計):** 5公克 × 900 kcal/100公克 ≈ **45 kcal**
*   **竹筍絲 (熟):** 20公克 × 27 kcal/100公克 ≈ **5 kcal**
*   **九層塔 (新鮮):** 3公克 × 35 kcal/100公克 ≈ **1 kcal**

**總熱量估計:**
約 48 + 53 + 45 + 5 + 1 = **152 kcal**"
downloaded_images\欣欣大眾魷魚羹_魷魚羹飯_90元_1.jpg,"此圖片為一碗「魷魚羹飯」，根據檔案名資訊，以下為理性判斷與熱量推估：

**食物組成與份量推估：**

1.  **白飯：** 約佔碗容量的一半，推估份量約為180公克。
2.  **裹粉魷魚羹：** 目視約有8-9塊，形狀不規則，表面有裹粉痕跡，推估總重約160公克。
3.  **羹湯：** 湯體濃稠，顏色偏淡黃，內含少量油蔥酥或蒜酥，推估份量約350毫升/公克。
4.  **裝飾/佐料：** 少量香菜或其他綠色香料，及少許油蔥酥/蒜酥。

**熱量推估（參考衛福部食品營養成分資料庫 TFND 標準）：**

1.  **白飯 (煮熟)：**
    *   TFND 標準：約130大卡/100公克。
    *   熱量推估：180公克 * 1.3 大卡/公克 = **234 大卡**。
2.  **裹粉魷魚羹 (主料)：**
    *   TFND 標準參考：此類裹粉肉羹或魷魚羹，每100公克約150-200大卡（考慮裹粉及烹調用油）。取平均值170大卡/100公克。
    *   熱量推估：160公克 * 1.7 大卡/公克 = **272 大卡**。
3.  **羹湯：**
    *   TFND 標準參考：勾芡湯底，每100公克約30-50大卡（含澱粉、油份）。取平均值40大卡/100公克。
    *   熱量推估：350公克 * 0.4 大卡/公克 = **140 大卡**。
4.  **油蔥酥/蒜酥與香料：** 份量極微，熱量可忽略不計。

**總熱量推估：**
234 (白飯) + 272 (魷魚羹) + 140 (羹湯) = **646 大卡**。"
downloaded_images\正忠排骨飯_宮保雞丁飯_135元_3.jpg,"根據圖片檔案名「正忠排骨飯_宮保雞丁飯_135元_3.jpg」及圖像內容，此為一份宮保雞丁飯。以下依衛福部食品營養成分資料庫（TFND）標準推估各項食物熱量：

*   **白飯：** 約200公克，推估熱量：360大卡 (180大卡/100g)
*   **宮保雞丁：** 約150公克（含炸雞塊、醬汁及少許乾辣椒、青蔥），雞肉經油炸並裹醬，熱量較高，推估熱量：約375大卡 (250大卡/100g)
*   **滷蛋：** 半顆，約30公克，推估熱量：45大卡 (150大卡/100g)
*   **花椰菜：** 約60公克（熟），推估熱量：18大卡 (30大卡/100g)
*   **櫛瓜：** 約20公克（熟），推估熱量：5大卡 (25大卡/100g)
*   **番茄：** 約30公克，推估熱量：5大卡 (18大卡/100g)
*   **紫洋蔥：** 約10公克，推估熱量：4大卡 (40大卡/100g)
*   **泡菜：** 約50公克，推估熱量：18大卡 (35大卡/100g)
*   **黑豆：** 約15公克（熟），推估熱量：20大卡 (130大卡/100g)

**總熱量估計：** 約 **850大卡**"
downloaded_images\正忠排骨飯_炸雞腿飯_150元_3.jpg,"根據圖片與檔案名「正忠排骨飯_炸雞腿飯_150元_3.jpg」判斷，此為一份炸雞腿飯。以下為其內容物分析與熱量估算 (參考衛福部食品營養成分資料庫 TFND 標準)：

*   **白飯**：約250克，估計熱量約455大卡。
*   **炸雞腿**：約200克 (含骨與外皮麵衣)，以油炸雞肉計算，估計熱量約600大卡。
*   **滷蛋**：半顆，約25克，估計熱量約40大卡。
*   **配菜綜合**：總重約110克，各項估計如下：
    *   紅洋蔥 (約15克)：約5大卡
    *   小番茄 (約15克)：約3大卡
    *   黃甜椒 (約15克)：約4大卡
    *   烤櫛瓜 (約15克)：約3大卡
    *   黑橄欖 (約5克)：約6大卡
    *   青花菜 (約30克)：約10大卡
    *   泡菜 (約30克)：約9大卡

**總熱量估計**：約 **1135 大卡**。"
downloaded_images\正忠排骨飯_燒雞腿飯_150元_3.jpg,"這是一份正忠排骨飯的燒雞腿飯。依據圖片內容與TFND資料庫標準，各食物項目、估計分量及熱量推估如下：

*   **燒雞腿：** 一隻完整帶皮雞腿，估計烹煮後約200克。
    *   熱量推估：約380大卡 (參考烤雞腿/燒烤醬汁雞腿，含皮)。
*   **白飯：** 一碗，估計約200克。
    *   熱量推估：約366大卡 (參考白米飯)。
*   **滷蛋：** 半顆。估計約30克。
    *   熱量推估：約45大卡 (參考滷蛋)。
*   **青花菜：** 數朵，估計約50克。
    *   熱量推估：約20大卡 (參考水煮青花菜)。
*   **櫛瓜：** 數片，估計約40克。
    *   熱量推估：約10大卡 (參考烤櫛瓜)。
*   **甜椒 (紅黃)：** 數塊，估計約30克。
    *   熱量推估：約10大卡 (參考甜椒)。
*   **洋蔥：** 數塊，估計約20克。
    *   熱量推估：約10大卡 (參考洋蔥)。
*   **泡菜/醃漬物：** 一小份，估計約30克。
    *   熱量推估：約15大卡 (參考泡菜或醃漬蔬菜)。

**總熱量推估：約856大卡。**"
downloaded_images\正忠排骨飯_糖醋小排飯_135元_3.jpg,"以下是根據圖片及檔名資訊，以理性方式判斷並推估熱量的分析：

**餐點名稱：** 正忠排骨飯 - 糖醋小排飯

**食物成分及熱量估算 (參考衛福部食品營養成分資料庫 TFND 標準)：**

1.  **白米飯：**
    *   **分量：** 目測約一碗飯，估計熟米飯 200 克。
    *   **熱量：** 約 260 大卡 (200g * 130 kcal/100g)。

2.  **糖醋小排：**
    *   **分量：** 約 7-8 塊裹醬肉塊，估計總重 120 克 (含醬汁及炸衣)。
    *   **熱量：** 約 336 大卡 (120g * 280 kcal/100g，參考糖醋排骨或炸豬肉塊加醬)。

3.  **溏心蛋/滷蛋：**
    *   **分量：** 半顆。估計 25 克。
    *   **熱量：** 約 35 大卡 (25g * 140 kcal/100g)。

4.  **青花菜：**
    *   **分量：** 數朵，估計 60 克。
    *   **熱量：** 約 21 大卡 (60g * 35 kcal/100g)。

5.  **烤/煮櫛瓜：**
    *   **分量：** 數片，估計 25 克。
    *   **熱量：** 約 5 大卡 (25g * 20 kcal/100g)。

6.  **小番茄：**
    *   **分量：** 約 2 顆對半切，估計 30 克。
    *   **熱量：** 約 9 大卡 (30g * 30 kcal/100g)。

7.  **醋漬洋蔥：**
    *   **分量：** 少量，估計 15 克。
    *   **熱量：** 約 5 大卡 (15g * 35 kcal/100g)。

8.  **黑橄欖：**
    *   **分量：** 數顆，估計 12 克。
    *   **熱量：** 約 14 大卡 (12g * 120 kcal/100g)。

9.  **韓式泡菜：**
    *   **分量：** 少量，估計 35 克。
    *   **熱量：** 約 11 大卡 (35g * 30 kcal/100g)。

**總計熱量估算：**
260 (米飯) + 336 (糖醋小排) + 35 (蛋) + 21 (青花菜) + 5 (櫛瓜) + 9 (番茄) + 5 (洋蔥) + 14 (橄欖) + 11 (泡菜) = **約 696 大卡**"
downloaded_images\正忠排骨飯_經典排骨飯_135元_3.jpg,"根據圖片內容及檔案名「正忠排骨飯_經典排骨飯_135元_3.jpg」判斷，此為一份經典排骨飯。以下為食物分析、份量估計及衛福部食品營養成分資料庫（TFND）推估熱量：

**食物組成與份量估計：**

1.  **白飯：** 約 200 公克。
    *   TFND 熱量推估：200公克白飯約 **360 大卡** (180 kcal/100g)。
2.  **炸排骨：** 一大塊帶骨排骨，目測約 120-130 公克（熟重）。
    *   TFND 熱量推估：以炸排骨（帶骨）約 300-350 kcal/100g 計，120公克約 **380 大卡**。
3.  **滷蛋：** 半顆。
    *   TFND 熱量推估：約 25 公克，約 **38 大卡**。
4.  **綠花椰菜：** 數朵，約 35 公克。
    *   TFND 熱量推估：約 **10 大卡**。
5.  **烤櫛瓜：** 數片，約 25 公克。
    *   TFND 熱量推估：約 **4 大卡**。
6.  **小番茄：** 半顆數片，約 25 公克。
    *   TFND 熱量推估：約 **5 大卡**。
7.  **紅甜椒：** 數片，約 20 公克。
    *   TFND 熱量推估：約 **4 大卡**。
8.  **韓式泡菜：** 一小撮，約 25 公克。
    *   TFND 熱量推估：約 **8 大卡**。

**總熱量推估：**
360 + 380 + 38 + 10 + 4 + 5 + 4 + 8 = **809 大卡**

**總結：**
這份經典排骨飯主要熱量來自白飯與炸排骨，配菜種類豐富但份量偏少，對總熱量貢獻不大。整體推估熱量約為 809 大卡。"
downloaded_images\正忠排骨飯_酥炸雞排飯_150元_3.jpg,"根據圖片與檔案名「正忠排骨飯_酥炸雞排飯_150元_3.jpg」的資訊，本餐點為酥炸雞排飯。以下為各項食物的理性判斷、份量推估，並依據衛福部食品營養成分資料庫TFND標準推估其熱量：

*   **主食：白飯**
    *   **推估份量：** 約200公克
    *   **推估熱量：** 約360大卡 (以每100克熟米飯180大卡計)

*   **主菜：酥炸雞排**
    *   **推估份量：** 約200公克 (考量炸物含裹粉及吸油量)
    *   **推估熱量：** 約600大卡 (以每100克炸雞排300大卡計)

*   **配菜一：滷蛋/溏心蛋**
    *   **推估份量：** 1顆 (約50公克)
    *   **推估熱量：** 約75大卡 (以每100克滷蛋150大卡計)

*   **配菜二：青花菜**
    *   **推估份量：** 約50公克
    *   **推估熱量：** 約15大卡 (以每100克川燙青花菜30大卡計)

*   **配菜三：烤櫛瓜片**
    *   **推估份量：** 約30公克
    *   **推估熱量：** 約6大卡 (以每100克櫛瓜20大卡計)

*   **配菜四：甜椒（黃、紅）**
    *   **推估份量：** 約30公克
    *   **推估熱量：** 約8大卡 (以每100克甜椒25大卡計)

*   **配菜五：黑豆**
    *   **推估份量：** 約20公克
    *   **推估熱量：** 約30大卡 (以每100克調味黑豆150大卡計)

*   **配菜六：泡菜**
    *   **推估份量：** 約30公克
    *   **推估熱量：** 約11大卡 (以每100克泡菜35大卡計)

*   **配菜七：白色塊狀物** (判斷為某種清爽的醃漬物或根莖類)
    *   **推估份量：** 約30公克
    *   **推估熱量：** 約15大卡 (以每100克50大卡保守估計)

**總推估熱量：** 約1120大卡。

**備註：** 以上熱量為依據常見食品成分資料庫的平均值所做的推估，實際熱量可能因烹調方式、食材來源及份量差異而有所不同。"
downloaded_images\河河飲品_冰西西里咖啡(L)_100元_5.jpg,"根據圖片及檔案名稱「河河飲品_冰西西里咖啡(L)_100元_5.jpg」分析如下：

*   **飲品名稱：** 冰西西里咖啡 (L)
*   **容量估計：** 大杯 (L) 依市售手搖飲標準，液體內容物估計約 500-600 毫升。

*   **判斷食物內容與分量估計：**
    1.  **濃縮咖啡 (Espresso)：** 圖片顯示深色咖啡液，為基底。依大杯份量推估，約含 2-3 份濃縮咖啡，約 60-90 毫升。
    2.  **檸檬汁：** 圖片中有一片檸檬裝飾於杯緣，旁邊亦有半顆切開的檸檬，顯示成分含檸檬。估計約使用 1/4 至 1/2 顆中型檸檬的果汁，約 15-25 毫升。
    3.  **糖漿/糖：** 冰西西里咖啡通常會加入糖來平衡酸味和咖啡的苦味。依市售甜度標準（假設中等甜度），估計約添加 30-50 克糖。
    4.  **冰塊與水：** 佔據大部分體積，用於調和及保持低溫。

*   **熱量估算 (參考衛福部食品營養成分資料庫 TFND 標準)：**
    1.  **濃縮咖啡 (黑咖啡)：** 60-90 毫升的黑咖啡熱量極低，每 100 克黑咖啡約 2 大卡。估計約 **2-5 大卡**。
    2.  **檸檬汁：** 以 20 毫升（約 20 克）檸檬汁計算，每 100 克檸檬汁約 26 大卡。故 20 克 x (26 大卡/100 克) ≈ **5 大卡**。
    3.  **蔗糖：** 以 40 克蔗糖計算，每 100 克蔗糖約 396 大卡。故 40 克 x (396 大卡/100 克) ≈ **158 大卡**。
    4.  **冰塊與水：** 0 大卡。

*   **總熱量估計：** 約 5 + 5 + 158 = **約 168 大卡**。
    （此為中等甜度估計，若為無糖或全糖，熱量會顯著不同。）"
downloaded_images\正忠排骨飯_黑胡椒豬排飯_135元_3.jpg,"根據圖片及檔案名「正忠排骨飯_黑胡椒豬排飯_135元_3.jpg」進行分析：

**餐點名稱：** 正忠排骨飯 - 黑胡椒豬排飯
**分析方式：** 依據衛福部食品營養成分資料庫 (TFND) 標準，對各項食物分量進行理性推估並計算熱量。

---

**內容物與熱量推估：**

1.  **白飯**
    *   **估計分量：** 約 200 克 (一碗滿飯)
    *   **熱量推估：** 200克 * 185 大卡/100克 = 370 大卡

2.  **黑胡椒豬排 (主菜)**
    *   **估計分量：** 2 片，約 150 克 (熟重，考慮油炸及黑胡椒醬)
    *   **熱量推估：** 150克 * 290 大卡/100克 (參考炸豬排) = 435 大卡
    *   **黑胡椒醬：** 約 30 克 (含油、澱粉)
    *   **醬料熱量推估：** 30克 * 150 大卡/100克 (約略估計) = 45 大卡
    *   **總計：** 435 + 45 = 480 大卡

3.  **滷蛋 (半顆)**
    *   **估計分量：** 約 25 克 (半顆蛋)
    *   **熱量推估：** 25克 * 150 大卡/100克 (參考滷雞蛋) = 38 大卡

4.  **花椰菜**
    *   **估計分量：** 約 40 克 (水煮/清炒)
    *   **熱量推估：** 40克 * 32 大卡/100克 (參考熟花椰菜) = 13 大卡

5.  **烤櫛瓜**
    *   **估計分量：** 約 30 克 (兩片，微量用油)
    *   **熱量推估：** 30克 * 18 大卡/100克 (參考熟櫛瓜) = 5 大卡

6.  **小番茄 (紅/黃)**
    *   **估計分量：** 約 30 克 (數顆)
    *   **熱量推估：** 30克 * 20 大卡/100克 (參考小果番茄) = 6 大卡

7.  **木耳**
    *   **估計分量：** 約 15 克 (少量)
    *   **熱量推估：** 15克 * 25 大卡/100克 (參考泡發木耳) = 4 大卡

8.  **白肉塊** (推測為雞胸肉或魚肉，以雞胸肉估計)
    *   **估計分量：** 約 30 克 (小塊)
    *   **熱量推估：** 30克 * 165 大卡/100克 (參考熟雞胸肉) = 50 大卡

9.  **炒高麗菜 / 其他配菜** (右下角橘色配菜，推測為炒青菜類)
    *   **估計分量：** 約 40 克 (少量，含油)
    *   **熱量推估：** 40克 * 60 大卡/100克 (參考炒高麗菜) = 24 大卡

---

**總熱量推估：**
370 + 480 + 38 + 13 + 5 + 6 + 4 + 50 + 24 = **990 大卡**

---

**備註：**
*   熱量推估為近似值，實際數值可能因烹調方式、用油量、食材差異等因素而異。
*   分量皆為目測估計，僅供參考。"
downloaded_images\河河飲品_厚厚奶蓋美式(L)_100元_5.jpg,"這張圖片為「河河飲品」的品牌商標，圖片本身不含食物。所分析的食物資訊來自檔名「河河飲品_厚厚奶蓋美式(L)_100元_5.jpg」。

**食物項目與分量推估：**
1.  **美式咖啡 (Americano)：**
    *   分量：大杯 (L)，推估約 600 毫升。
2.  **厚厚奶蓋 (Thick Milk Foam/Cream Cheese Foam)：**
    *   分量：推估約 50 克。

**熱量推估 (依衛福部食品營養成分資料庫 TFND 標準)：**
1.  **美式咖啡 (黑咖啡部分)：**
    *   成分：主要為水與咖啡萃取液。
    *   熱量：根據衛福部資料庫，黑咖啡熱量極低，每 100 毫升約 1-2 大卡。因此 600 毫升美式咖啡的黑咖啡部分熱量約 **10-12 大卡**。
2.  **厚厚奶蓋：**
    *   成分：奶蓋主要由鮮奶油、牛奶、糖組成，部分可能含乳酪。
    *   熱量：以 50 克計，參考衛福部資料庫中鮮奶油（乳脂含量約 35%，每 100 克約 340 大卡）與砂糖（每 100 克約 400 大卡）的成分。考慮其「厚厚」程度，推估 50 克奶蓋約含 30-40 克鮮奶油與少量糖及其他液體。保守估計約 **180 - 220 大卡**。

**總熱量估計：**
*   綜合美式咖啡與奶蓋的熱量，一杯「厚厚奶蓋美式(L)」的總熱量推估約為 **190 - 232 大卡**。取約 **210 大卡**。"
downloaded_images\河河飲品_厚厚炭焙紅(XL)_65元_5.jpg,"這張圖片顯示一杯「河河飲品」的「厚厚炭焙紅(XL)」飲品。

**食物分析與熱量推估：**

1.  **厚厚炭焙紅基底茶 (XL)：**
    *   **成分判斷：** 根據品名「炭焙紅」，主要為炭焙紅茶。作為XL尺寸手搖飲，推估容量約為960毫升。
    *   **分量：** 扣除奶蓋部分，茶體約佔840毫升。
    *   **熱量推估：**
        *   **炭焙紅茶本身：** 無加糖的純茶熱量可忽略不計 (約1-2 kcal/100ml)。
        *   **糖分：** 手搖飲通常含糖。以全糖推估，每100毫升飲品約含8-10克糖。若XL尺寸960毫升飲品含糖約80克 (考量奶蓋會稀釋部分糖度，故以80克計)。
            *   衛福部食品營養成分資料庫 TFND (ID: F00049 蔗糖)：每100克約395大卡。
            *   80克糖 × (395大卡 / 100克) = **316大卡**。

2.  **厚厚奶蓋 (白色泡沫層)：**
    *   **成分判斷：** 依「厚厚」字樣及外觀判斷，應為含有乳脂、乳製品（如鮮奶油、牛奶或奶粉）及可能含糖、鹽或起司的奶蓋或奶霜。
    *   **分量：** 目測約佔飲品整體高度的1/6至1/5，推估約120毫升。
    *   **熱量推估：**
        *   奶蓋熱量因成分比例而異，通常落在100-200大卡/100毫升。以中高值保守估計為120大卡/100毫升。
        *   120毫升 × (120大卡 / 100毫升) = **144大卡**。

**總熱量推估：**
316大卡 (茶底糖分) + 144大卡 (奶蓋) = **約460大卡**。

**注意：**
*   此為全糖假設下的熱量推估。若糖度調整，熱量會隨之變化。
*   實際熱量可能因店家配方差異而有落差。
*   圖片中的冰塊為非熱量來源。"
